time	V(-1)
4.155495990969158e-009	0.000000e+000
4.182027125484241e-009	0.000000e+000
4.210891550441181e-009	0.000000e+000
4.246607191711415e-009	0.000000e+000
4.278879687512160e-009	0.000000e+000
4.304532008559867e-009	0.000000e+000
4.334652333391676e-009	0.000000e+000
4.369060558111702e-009	0.000000e+000
4.399331474911717e-009	0.000000e+000
4.431068868911177e-009	0.000000e+000
4.461431433632555e-009	0.000000e+000
4.491861889470252e-009	0.000000e+000
4.525072100602009e-009	0.000000e+000
4.564159230490788e-009	0.000000e+000
4.593092315946451e-009	0.000000e+000
4.625402935228782e-009	0.000000e+000
4.658021554137115e-009	0.000000e+000
4.688912779343390e-009	0.000000e+000
4.722734770265672e-009	0.000000e+000
4.757543100445481e-009	0.000000e+000
4.791828636996805e-009	1.401298e-045
4.824735018115082e-009	1.401298e-045
4.861257444068124e-009	4.203895e-045
4.889032488836512e-009	8.407791e-045
4.915794686127974e-009	1.401298e-044
4.941918057585614e-009	2.242078e-044
4.972908195810899e-009	4.624285e-044
5.012876682507850e-009	1.121039e-043
5.055679810408397e-009	2.718519e-043
5.095723275170756e-009	6.249791e-043
5.136959219702610e-009	1.359260e-042
5.163884945091919e-009	2.260294e-042
5.190424201157681e-009	3.824144e-042
5.217443414798082e-009	6.961651e-042
5.260649295803393e-009	1.749241e-041
5.302608165385038e-009	4.038542e-041
5.344247200165509e-009	9.051968e-041
5.382294506496559e-009	1.871995e-040
5.418405492811266e-009	3.634268e-040
5.447135666522382e-009	6.153228e-040
5.474128745386698e-009	1.079367e-039
5.516715296675230e-009	2.516981e-039
5.555169774292263e-009	5.155214e-039
5.592685256767051e-009	1.047934e-038
5.631226665029628e-009	2.193501e-038
5.672568692736383e-009	4.528558e-038
5.701247120287160e-009	7.501182e-038
5.731186441566079e-009	1.302794e-037
5.763207294675049e-009	2.406538e-037
5.803313334232740e-009	5.080993e-037
5.842373240425447e-009	1.029653e-036
5.881831347512138e-009	2.093673e-036
5.921092616049509e-009	4.052787e-036
5.949918412366396e-009	6.558527e-036
5.976759198849937e-009	1.058431e-035
6.009905985628023e-009	1.914477e-035
6.044195822221271e-009	3.531350e-035
6.083008763595334e-009	7.117307e-035
6.126128536417456e-009	1.497012e-034
6.165741371331412e-009	2.790157e-034
6.191079760326362e-009	4.272037e-034
6.225607475494280e-009	7.694495e-034
6.256953163820065e-009	1.281675e-033
6.285936497829450e-009	2.127860e-033
6.326627429729861e-009	4.370984e-033
6.371071807890292e-009	9.108083e-033
6.411702269507474e-009	1.697587e-032
6.440690040461168e-009	2.667830e-032
6.470321226209054e-009	4.271684e-032
6.497741401274948e-009	6.572098e-032
6.523943742621578e-009	9.980570e-032
6.552482662759891e-009	1.613715e-031
6.592003320290707e-009	2.971242e-031
6.617615307508814e-009	4.396314e-031
6.647762641999502e-009	7.041727e-031
6.675424896901906e-009	1.078997e-030
6.704075054030950e-009	1.696978e-030
6.737245470122545e-009	2.876346e-030
6.774002667039039e-009	5.022406e-030
6.805242646097521e-009	8.007505e-030
6.835895543748109e-009	1.281352e-029
6.869809144502544e-009	2.141784e-029
6.902271493321620e-009	3.515522e-029
6.939299253501957e-009	6.045668e-029
6.968113280014944e-009	9.151953e-029
6.996189189321534e-009	1.380902e-028
7.023979352692296e-009	2.069216e-028
7.050697457048326e-009	3.093823e-028
7.085543284967894e-009	5.175080e-028
7.117480533764368e-009	8.295836e-028
7.155593054879483e-009	1.465212e-027
7.196324750728431e-009	2.580798e-027
7.226599044184507e-009	3.903413e-027
7.254621908757386e-009	5.776762e-027
7.282231321534348e-009	8.478453e-027
7.307707795644764e-009	1.208406e-026
7.333892249061823e-009	1.751756e-026
7.364317306499896e-009	2.716976e-026
7.400783056766319e-009	4.640437e-026
7.445809771987626e-009	8.450017e-026
7.473996220437338e-009	1.230621e-025
7.507477260239591e-009	1.980520e-025
7.547752903768484e-009	3.430486e-025
7.584019477025871e-009	5.547223e-025
7.618691981080978e-009	8.769593e-025
7.651232309816549e-009	1.388413e-024
7.699096121830705e-009	2.577550e-024
7.727062829320948e-009	3.691165e-024
7.762716100801760e-009	5.977066e-024
7.801587017982260e-009	9.737847e-024
7.828381044167636e-009	1.357416e-023
7.854007847364330e-009	1.880372e-023
7.879191569529770e-009	2.653222e-023
7.922660525360661e-009	4.752115e-023
7.964879786345955e-009	7.969299e-023
7.997658216622186e-009	1.189524e-022
8.029447008004973e-009	1.782841e-022
8.067176690445884e-009	2.840083e-022
8.098075006513738e-009	4.122986e-022
8.127610627714534e-009	5.907523e-022
8.156251169489967e-009	8.556430e-022
8.200914805080591e-009	1.474835e-021
8.232192182107606e-009	2.130370e-021
8.264972097012072e-009	3.190850e-021
8.303723769191846e-009	5.115892e-021
8.342671748376452e-009	7.978336e-021
8.368602139763655e-009	1.070685e-020
8.393092632309361e-009	1.426519e-020
8.419029284726066e-009	1.963705e-020
8.459546555745073e-009	3.159253e-020
8.489917569364528e-009	4.489236e-020
8.527083443951113e-009	6.982867e-020
8.567908749416069e-009	1.116217e-019
8.605877488579410e-009	1.690471e-019
8.632867918204753e-009	2.271233e-019
8.658531610551706e-009	3.046609e-019
8.691384130874417e-009	4.444897e-019
8.726937779079611e-009	6.620372e-019
8.761838459692423e-009	9.727488e-019
8.795385400282964e-009	1.405569e-018
8.828553417285096e-009	2.030772e-018
8.865860558409868e-009	3.025799e-018
8.893204510359319e-009	4.039253e-018
8.920546327481094e-009	5.439750e-018
8.951902775968033e-009	7.635866e-018
8.983071782091755e-009	1.056923e-017
9.006819289981274e-009	1.355440e-017
9.032706072652606e-009	1.805576e-017
9.072744999001824e-009	2.800298e-017
9.114305388120606e-009	4.258913e-017
9.141040014852273e-009	5.606442e-017
9.175404298262660e-009	8.004304e-017
9.204340581829608e-009	1.076658e-016
9.236486352961862e-009	1.493636e-016
9.264572438605379e-009	1.981284e-016
9.292206514779323e-009	2.642502e-016
9.330412354670735e-009	3.941102e-016
9.372701579623408e-009	5.948270e-016
9.400262064192139e-009	7.771452e-016
9.430203791534547e-009	1.046008e-015
9.459525834464677e-009	1.398558e-015
9.491784294697978e-009	1.916711e-015
9.520715142988389e-009	2.534977e-015
9.549475319540328e-009	3.373211e-015
9.587363728212320e-009	4.922745e-015
9.629717043608841e-009	7.318033e-015
9.658390195937127e-009	9.590790e-015
9.693916602135075e-009	1.350587e-014
9.730330310961731e-009	1.893040e-014
9.759877081716367e-009	2.487205e-014
9.790206877836835e-009	3.309154e-014
9.824610019402726e-009	4.603345e-014
9.869126118876483e-009	6.976698e-014
9.910319481517738e-009	1.008482e-013
9.944965306923500e-009	1.375675e-013
9.979828551877215e-009	1.873123e-013
1.000732376017688e-008	2.386774e-013
1.003471127699438e-008	3.044363e-013
1.006160981066503e-008	3.888292e-013
1.009964068141672e-008	5.493176e-013
1.014026158224691e-008	7.801150e-013
1.017189529158705e-008	1.026792e-012
1.020951558503147e-008	1.423996e-012
1.024398416005948e-008	1.901034e-012
1.027018406131638e-008	2.371248e-012
1.029821223308538e-008	3.012439e-012
1.032721096990009e-008	3.872670e-012
1.036592593633539e-008	5.408490e-012
1.040728337714284e-008	7.571163e-012
1.043394844541289e-008	9.427683e-012
1.046873629991742e-008	1.264197e-011
1.050663540589590e-008	1.718937e-011
1.053677339313713e-008	2.192977e-011
1.056999458161168e-008	2.873025e-011
1.060284866073662e-008	3.765067e-011
1.064612049974286e-008	5.345019e-011
1.068615445985453e-008	7.325839e-011
1.072491531008171e-008	9.884162e-011
1.075579055448224e-008	1.256071e-010
1.079003995943789e-008	1.635239e-010
1.081760440483439e-008	2.018311e-010
1.084604042444471e-008	2.525625e-010
1.088692691794099e-008	3.460094e-010
1.092138957323215e-008	4.463773e-010
1.094906960723064e-008	5.486081e-010
1.097795291030081e-008	6.821386e-010
1.101026524368281e-008	8.677344e-010
1.104051117018938e-008	1.081740e-009
1.106555347161060e-008	1.298349e-009
1.109128841847876e-008	1.566950e-009
1.111657491705076e-008	1.889267e-009
1.115126220227066e-008	2.426686e-009
1.117641368167718e-008	2.905031e-009
1.120727897357712e-008	3.629133e-009
1.123790238191269e-008	4.507710e-009
1.126691284299891e-008	5.552788e-009
1.130659283550263e-008	7.328382e-009
1.133477276656875e-008	8.880919e-009
1.136125578228789e-008	1.066395e-008
1.138836736202205e-008	1.286205e-008
1.141743474601068e-008	1.570466e-008
1.144692975290286e-008	1.919818e-008
1.147667015157878e-008	2.350937e-008
1.151038147131356e-008	2.951851e-008
1.154343494314746e-008	3.675732e-008
1.157392145511795e-008	4.490283e-008
1.160148345117563e-008	5.384140e-008
1.163208763989258e-008	6.576916e-008
1.165979665624840e-008	7.857370e-008
1.168279698430948e-008	9.120532e-008
1.171190335455247e-008	1.102570e-007
1.174408392404022e-008	1.358661e-007
1.178316955460821e-008	1.746085e-007
1.182355981548858e-008	2.239436e-007
1.185035233263047e-008	2.639469e-007
1.187913845991800e-008	3.157649e-007
1.190984285870908e-008	3.815105e-007
1.193987798708573e-008	4.584478e-007
1.197141963440050e-008	5.556318e-007
1.200481073821632e-008	6.797189e-007
1.203827903404286e-008	8.316509e-007
1.207732770588024e-008	1.045517e-006
1.210405881371295e-008	1.220848e-006
1.213297540824593e-008	1.447280e-006
1.216550902320995e-008	1.748419e-006
1.219671874721132e-008	2.090986e-006
1.222717193292315e-008	2.488552e-006
1.225950658528203e-008	2.996149e-006
1.229952437662400e-008	3.760962e-006
1.234082185239705e-008	4.710407e-006
1.236689124242159e-008	5.428315e-006
1.239771905839636e-008	6.430698e-006
1.242825033840124e-008	7.589254e-006
1.245924767326516e-008	8.970409e-006
1.249155997640734e-008	1.065832e-005
1.252246715617413e-008	1.257128e-005
1.256126848913749e-008	1.546288e-005
1.260564113273325e-008	1.940938e-005
1.263492476611055e-008	2.249116e-005
1.266196176381696e-008	2.579365e-005
1.268707418264057e-008	2.931955e-005
1.272106796673704e-008	3.482046e-005
1.275362704005960e-008	4.095492e-005
1.278970094008536e-008	4.898679e-005
1.282950242697059e-008	5.949679e-005
1.286830240252373e-008	7.157188e-005
1.289896277845042e-008	8.270582e-005
1.292847072464519e-008	9.501158e-005
1.295553256026428e-008	1.078301e-004
1.298431272248560e-008	1.233288e-004
1.301646812326472e-008	1.431459e-004
1.305256249989941e-008	1.688119e-004
1.308890889124696e-008	1.989380e-004
1.312896845035733e-008	2.375007e-004
1.316121282681374e-008	2.733217e-004
1.319311731913471e-008	3.137742e-004
1.322117840338319e-008	3.537817e-004
1.324713644030460e-008	3.951481e-004
1.327444020029435e-008	4.440399e-004
1.331161001914715e-008	5.190498e-004
1.334450608590836e-008	5.934169e-004
1.336699590967906e-008	6.502947e-004
1.339475183392947e-008	7.282774e-004
1.342521917329405e-008	8.232275e-004
1.345680246605099e-008	9.334504e-004
1.349145660992145e-008	1.068443e-003
1.351835835248365e-008	1.184699e-003
1.354382418904830e-008	1.307219e-003
1.358036837729976e-008	1.501487e-003
1.360814372330618e-008	1.664523e-003
1.363589033298741e-008	1.844416e-003
1.366435103737480e-008	2.046862e-003
1.369363867677199e-008	2.275964e-003
1.372584722602652e-008	2.553191e-003
1.375638971774959e-008	2.842601e-003
1.378757154087968e-008	3.167101e-003
1.381629774388751e-008	3.494997e-003
1.384858001719186e-008	3.896280e-003
1.387224305042503e-008	4.214974e-003
1.389808650537288e-008	4.591873e-003
1.392792499749363e-008	5.061386e-003
1.395657247274795e-008	5.549668e-003
1.398796137214811e-008	6.128512e-003
1.401487491703371e-008	6.663701e-003
1.404195213448441e-008	7.242293e-003
1.406774196358961e-008	7.834822e-003
1.410174601943122e-008	8.671580e-003
1.412542961232890e-008	9.296454e-003
1.415639628310460e-008	1.017479e-002
1.418975196988224e-008	1.118875e-002
1.422124256872749e-008	1.221702e-002
1.425266564600502e-008	1.331577e-002
1.428188660634717e-008	1.440530e-002
1.431100775374500e-008	1.556079e-002
1.434225378314316e-008	1.687959e-002
1.437672519729439e-008	1.842459e-002
1.440691659840688e-008	1.985918e-002
1.443734400177192e-008	2.138610e-002
1.446504866804961e-008	2.284740e-002
1.449325983659510e-008	2.441199e-002
1.452934814005782e-008	2.650797e-002
1.455521860846170e-008	2.808071e-002
1.458757682620705e-008	3.013823e-002
1.462052441354713e-008	3.231547e-002
1.464491671267881e-008	3.398980e-002
1.467654115380710e-008	3.623674e-002
1.470531063712847e-008	3.834929e-002
1.474261958943052e-008	4.118175e-002
1.478009903271036e-008	4.411185e-002
1.480872250511126e-008	4.640970e-002
1.484033445099715e-008	4.900451e-002
1.487473901450209e-008	5.187869e-002
1.490655181997750e-008	5.457480e-002
1.493885343062408e-008	5.734121e-002
1.497316713234304e-008	6.029745e-002
1.500599160744948e-008	6.312923e-002
1.503741059827203e-008	6.583101e-002
1.506617003865862e-008	6.828482e-002
1.509498320121855e-008	7.071403e-002
1.512163913974065e-008	7.292426e-002
1.515107355944667e-008	7.531428e-002
1.517708188669239e-008	7.737303e-002
1.520283982830996e-008	7.934958e-002
1.523021371901917e-008	8.136661e-002
1.526699317085468e-008	8.393577e-002
1.530379356037125e-008	8.634599e-002
1.533101260865638e-008	8.798699e-002
1.536643015803598e-008	8.993217e-002
1.539436025436561e-008	9.131139e-002
1.542352272201666e-008	9.257385e-002
1.545367084222974e-008	9.368778e-002
1.548539263823172e-008	9.462828e-002
1.552316973184023e-008	9.543266e-002
1.556308742604172e-008	9.593353e-002
1.559338443784004e-008	9.603358e-002
1.562741953901342e-008	9.584638e-002
1.565454196907000e-008	9.547437e-002
1.568291047968408e-008	9.484795e-002
1.571388379440935e-008	9.391462e-002
1.574266090298543e-008	9.279590e-002
1.577989966948893e-008	9.102476e-002
1.580845888781068e-008	8.942699e-002
1.583707038738068e-008	8.758856e-002
1.586762922142083e-008	8.539435e-002
1.589737135291271e-008	8.304188e-002
1.592671130294685e-008	8.051910e-002
1.595436898756564e-008	7.795904e-002
1.598717432379587e-008	7.471380e-002
1.602259392684545e-008	7.100638e-002
1.605058604852785e-008	6.793667e-002
1.607331723485693e-008	6.534959e-002
1.609915346028500e-008	6.232271e-002
1.612824873410212e-008	5.883019e-002
1.616077737871989e-008	5.484588e-002
1.619052631634943e-008	5.114776e-002
1.621888602771123e-008	4.759060e-002
1.624843694114589e-008	4.387325e-002
1.627942111769433e-008	3.998538e-002
1.630682887241239e-008	3.657236e-002
1.633346807832327e-008	3.329588e-002
1.636038462725906e-008	3.004475e-002
1.639348158494332e-008	2.614561e-002
1.642789008612435e-008	2.222190e-002
1.646112214244218e-008	1.857537e-002
1.648732513121526e-008	1.581899e-002
1.651265824759295e-008	1.328270e-002
1.654867765841169e-008	9.861495e-003
1.657520985757476e-008	7.491229e-003
1.660602676975020e-008	4.920995e-003
1.663284633933448e-008	2.839196e-003
1.666200759621769e-008	7.563352e-004
1.669463104498536e-008	-1.370754e-003
1.672504391831363e-008	-3.163794e-003
1.675251458789484e-008	-4.616492e-003
1.677970429400838e-008	-5.890919e-003
1.681374378459613e-008	-7.298784e-003
1.683727527741814e-008	-8.145891e-003
1.686594253412400e-008	-9.027909e-003
1.689525327878341e-008	-9.792350e-003
1.692335741259441e-008	-1.039149e-002
1.695579418263442e-008	-1.093534e-002
1.698793143579812e-008	-1.133984e-002
1.701700137126394e-008	-1.159372e-002
1.704632344610169e-008	-1.174759e-002
1.707978285111829e-008	-1.182341e-002
1.710612775137203e-008	-1.181536e-002
1.713117955827227e-008	-1.174829e-002
1.716609205317600e-008	-1.158254e-002
1.719981054255049e-008	-1.136020e-002
1.722817757000213e-008	-1.112506e-002
1.725910831325052e-008	-1.082554e-002
1.728645353691398e-008	-1.052836e-002
1.731609680809383e-008	-1.017383e-002
1.734679323161511e-008	-9.776326e-003
1.737610185796278e-008	-9.368864e-003
1.740550741647342e-008	-8.933480e-003
1.743258087506998e-008	-8.507550e-003
1.746693004102013e-008	-7.934941e-003
1.749616806928911e-008	-7.418832e-003
1.752769579476453e-008	-6.829862e-003
1.755675155540329e-008	-6.257935e-003
1.758403461911590e-008	-5.693455e-003
1.761096874304942e-008	-5.108939e-003
1.764184434876846e-008	-4.407314e-003
1.767296170941603e-008	-3.667861e-003
1.770621493126815e-008	-2.843035e-003
1.774265851627217e-008	-1.905346e-003
1.777411376689429e-008	-1.072132e-003
1.780692762701694e-008	-1.856313e-004
1.783767023530677e-008	6.518587e-004
1.787326914671830e-008	1.617987e-003
1.790773255883058e-008	2.536456e-003
1.793979583113180e-008	3.362210e-003
1.797057302031695e-008	4.112483e-003
1.800615720448456e-008	4.917658e-003
1.803485945877989e-008	5.503683e-003
1.806682542978380e-008	6.074665e-003
1.809470260402437e-008	6.495184e-003
1.812223752888028e-008	6.828091e-003
1.814740624345642e-008	7.054810e-003
1.817257471293379e-008	7.186005e-003
1.821489086471107e-008	7.225817e-003
1.825052328207781e-008	7.093568e-003
1.828211392807606e-008	6.819131e-003
1.831443102119707e-008	6.385871e-003
1.835021021086740e-008	5.749843e-003
1.837981918536614e-008	5.103602e-003
1.840907288600134e-008	4.360294e-003
1.843638422577205e-008	3.582852e-003
1.846883820679023e-008	2.574406e-003
1.849905554510948e-008	1.574426e-003
1.852442036833857e-008	6.976059e-004
1.855263795351818e-008	-3.006985e-004
1.858944297477404e-008	-1.607045e-003
1.861924908716908e-008	-2.644508e-003
1.865292853782421e-008	-3.767485e-003
1.868258055364620e-008	-4.691390e-003
1.871156187666190e-008	-5.513747e-003
1.873824554293702e-008	-6.187672e-003
1.876200402759050e-008	-6.707765e-003
1.878473219046456e-008	-7.118586e-003
1.881467668714098e-008	-7.533495e-003
1.884320617246364e-008	-7.777610e-003
1.888506372816762e-008	-7.884652e-003
1.891889408849712e-008	-7.758693e-003
1.895248372510851e-008	-7.415297e-003
1.898733296978480e-008	-6.853783e-003
1.902144127982710e-008	-6.130611e-003
1.904477133976109e-008	-5.535435e-003
1.907027331370522e-008	-4.795773e-003
1.909607060528939e-008	-3.972251e-003
1.913512743451508e-008	-2.628586e-003
1.917210172961279e-008	-1.295814e-003
1.920567184216102e-008	-6.603712e-005
1.924419925386633e-008	1.319312e-003
1.927652140336664e-008	2.427999e-003
1.930080223173172e-008	3.203826e-003
1.932376936734617e-008	3.866791e-003
1.935718388358117e-008	4.694676e-003
1.939741256989405e-008	5.482477e-003
1.943398535065073e-008	5.991298e-003
1.945639731185242e-008	6.171965e-003
1.948423611852814e-008	6.242711e-003
1.951232185971162e-008	6.159208e-003
1.954758976825529e-008	5.829132e-003
1.959158746335806e-008	5.128808e-003
1.963204994729925e-008	4.228187e-003
1.967240129559728e-008	3.119859e-003
1.970137100827880e-008	2.216021e-003
1.973662005829974e-008	1.030573e-003
1.977334540879083e-008	-2.428642e-004
1.980832174725532e-008	-1.450162e-003
1.984282189119993e-008	-2.590554e-003
1.987764915103783e-008	-3.655985e-003
1.990495340487892e-008	-4.402554e-003
1.993198264483120e-008	-5.032392e-003
1.996520845984486e-008	-5.654921e-003
1.999602643271890e-008	-6.065422e-003
2.003140648929567e-008	-6.312156e-003
2.007088975898238e-008	-6.314277e-003
2.011224023696810e-008	-6.027221e-003
2.014627281009047e-008	-5.571075e-003
2.017725331306002e-008	-4.984607e-003
2.020777495240953e-008	-4.266217e-003
2.024704893912426e-008	-3.201463e-003
2.027360645286164e-008	-2.412742e-003
2.030216302938637e-008	-1.517185e-003
2.033092075170441e-008	-6.030973e-004
2.037447345910609e-008	7.481259e-004
2.041632105603222e-008	1.953183e-003
2.045526435445850e-008	2.926129e-003
2.049567214517799e-008	3.744119e-003
2.052715638341174e-008	4.216975e-003
2.055653188220285e-008	4.499735e-003
2.058559522338131e-008	4.620045e-003
2.062045423631309e-008	4.562068e-003
2.065761541941215e-008	4.277442e-003
2.069524891660877e-008	3.772729e-003
2.072771788123455e-008	3.172695e-003
2.076176162363768e-008	2.402866e-003
2.079624112281802e-008	1.519218e-003
2.082924895630707e-008	6.079135e-004
2.087401020502838e-008	-6.619848e-004
2.090519918086051e-008	-1.532021e-003
2.093310521047248e-008	-2.269919e-003
2.096037814897850e-008	-2.927109e-003
2.099329574903863e-008	-3.622578e-003
2.102050687491287e-008	-4.102762e-003
2.104572886398044e-008	-4.442983e-003
2.107842239838859e-008	-4.737842e-003
2.110931164693240e-008	-4.857873e-003
2.114736884015363e-008	-4.794404e-003
2.118174569209834e-008	-4.554120e-003
2.121219125575371e-008	-4.189901e-003
2.124279914946824e-008	-3.692868e-003
2.127712973337256e-008	-3.017555e-003
2.130473314163682e-008	-2.402830e-003
2.132883280899890e-008	-1.822884e-003
2.135201496067540e-008	-1.242181e-003
2.137806655250930e-008	-5.802768e-004
2.140196498562459e-008	2.169887e-005
2.142548623076066e-008	5.910030e-004
2.146151691176479e-008	1.399071e-003
2.149446647262221e-008	2.053157e-003
2.152357833340505e-008	2.531896e-003
2.155470237878327e-008	2.920556e-003
2.158802878774691e-008	3.201425e-003
2.161204464523873e-008	3.297757e-003
2.164433389816857e-008	3.280797e-003
2.167657030770725e-008	3.114751e-003
2.171553886950716e-008	2.731172e-003
2.174985647555921e-008	2.249789e-003
2.178290401771251e-008	1.674110e-003
2.180864585005310e-008	1.163862e-003
2.183780228202059e-008	5.391883e-004
2.187422963042333e-008	-2.674533e-004
2.190956813445242e-008	-1.045684e-003
2.193828973636621e-008	-1.651309e-003
2.196391359084861e-008	-2.148744e-003
2.199310502888291e-008	-2.649628e-003
2.202271765018252e-008	-3.060281e-003
2.206791304481096e-008	-3.508234e-003
2.210052517670221e-008	-3.692640e-003
2.212717998586312e-008	-3.730489e-003
2.215050615889421e-008	-3.681338e-003
2.217292310864725e-008	-3.557909e-003
2.220519351660125e-008	-3.274079e-003
2.223519315552071e-008	-2.909459e-003
2.227597873372708e-008	-2.289217e-003
2.230663662682668e-008	-1.753374e-003
2.233689862252664e-008	-1.178914e-003
2.235957663199235e-008	-7.344682e-004
2.238407567105326e-008	-2.551441e-004
2.241575093473584e-008	3.394020e-004
2.245430220518751e-008	9.935407e-004
2.249876054029074e-008	1.629632e-003
2.253069463234099e-008	1.980523e-003
2.256016771232890e-008	2.192917e-003
2.259541076223712e-008	2.310864e-003
2.263053556693067e-008	2.288623e-003
2.266368624237669e-008	2.135029e-003
2.269735464609644e-008	1.857971e-003
2.272791183660444e-008	1.510303e-003
2.276407844511324e-008	1.003738e-003
2.280283315175118e-008	3.886683e-004
2.283641388026961e-008	-1.796991e-004
2.286955943206535e-008	-7.405810e-004
2.291838755706535e-008	-1.517721e-003
2.295457455930653e-008	-2.021838e-003
2.298965769697889e-008	-2.411393e-003
2.302620834215911e-008	-2.694540e-003
2.306540392925195e-008	-2.855331e-003
2.309797085358730e-008	-2.867319e-003
2.313004301616985e-008	-2.768183e-003
